10.536515387046096,39.79518092482453,14.749831110312329,21.873369024113504,11.780998842154887,11.174199717538183,10.941499354306591,10.964609130165657,10.990752559128808,10.733650873353929,11.122741319804941,11.309107552199524,
10.875591106469235,57.9469173689139,21.970711206173732,21.615095231563547,11.632698621385916,11.514617477646746,11.149114724396252,11.48258259683969,11.527542905476682,11.068792366166045,11.674918316579882,11.11091735715677,
10.357190479964641,242.96161296215013,17.617497522519205,23.44072383541915,11.477438972635207,11.16230503456376,10.797780907430074,10.770477743641486,10.885954984339975,10.398632464146361,11.410079416815762,15.323754211335968,
11.978705235479714,35.156134850778905,15.313757071729318,22.878437350932682,12.280330529746637,11.85705475680832,11.39373589905163,11.294742819610494,12.205625420929128,11.45772114201848,11.891699102870202,13.050207136739267,
10.194005467037103,210.6783732368516,16.18331849756062,22.445121991403767,11.32428970308554,10.98165986926602,10.690611473730188,10.661226605596548,10.665491676178217,10.094655761536144,10.093982565101285,9.99613504433923,
10.240366662312494,187.38761087898203,19.342065608203697,21.804204677457385,11.91914142424,11.94046907929039,11.69628275548667,11.47101909164406,11.494601627702355,10.599268017844084,10.939611485895027,10.770001651721223,
10.058050798065176,72.4061135125338,15.304662486144267,21.782987082467475,11.469449514976638,11.113082144647526,10.845639976485035,10.8163602813807,10.959159410304187,10.720661724387435,10.743353163589893,10.301371736699611,
10.753351557499158,162.433434524606,19.03033216670422,21.700724934518416,11.961907623421695,11.600614516663592,11.42751509946068,11.482869066930446,11.488679461606315,11.246658461831633,11.288864350144019,12.667230346409028,
10.47676072098546,314.079859486695,24.53217948047397,21.703849467282122,11.479079687113606,11.18999438557087,10.914365885381118,10.90453792229729,11.058065969699413,10.573410737566563,10.572022950406572,10.803184768773484,
10.82466396260964,224.47273891324383,19.21094195327131,21.8662639500519,11.727425897391683,11.359853879369972,11.063547303579433,10.883326250506212,10.868207187938886,10.323177360413835,10.391752198602564,11.424271289452843,
10.725870569247082,80.20971167854573,18.126580201023813,22.019692980321047,11.555753675079785,11.19448610517742,11.252258151012288,11.579788451856297,11.787287412680563,11.390917255863082,13.685136894334118,12.892708886012512,
10.994463333232622,45.04076967230151,17.13231957404118,22.189890844881628,11.351834286587072,11.0914866903598,10.877571998053813,10.834504889301499,11.115278830918072,10.705361215180062,10.942501232933788,10.623703429563196,
10.668619257651462,325.20604781545273,37.74120258904391,21.684591656666736,12.410137032495976,11.563133703184617,11.20453144347194,11.209594495000333,11.201725618361166,10.322316672918683,10.219102516497786,9.918840841903258,
10.498643909060247,62.635186805911566,38.72508707823644,21.729336110804372,11.469279425157664,11.209238985864792,10.903525156466733,10.973371227678124,11.15440034413017,10.820834238966778,10.964879462610375,10.408033217258906,
10.688318432747673,191.1610357252734,17.1757893045798,21.652331241675384,11.705607687834727,11.490961770497318,10.875678131533656,11.09109679815788,11.157428085734853,11.10304498461454,11.152652079730146,10.99740235098082,
11.263765957935048,119.85621478741801,13.488378990177734,21.887555088134516,11.397385602788296,11.080873977296346,10.961085917998487,10.935404225468861,11.421458615720459,10.664086366510459,11.06413552095216,11.128905741229213,
10.513203523190292,104.99672069162732,23.83213364496962,21.775506034037875,11.522130703155366,11.665029873533198,11.379995369330587,11.398644642781395,11.423442651417274,10.881124690842098,10.882035082503803,10.818282233496738,
11.191709207082733,71.3223224733043,14.062482290814977,21.8396196940166,11.858060457357405,11.629154694326514,11.381428604856767,11.550968480309367,11.598828858652816,11.127175300247888,11.086977934016613,11.049256801236446,
11.535380409357618,214.54868119094587,19.666461649168564,23.41035516730143,11.597328744529882,11.835249156342146,11.74202964779722,11.500957051282722,11.937446602232326,11.364495885168866,11.492772543198255,10.956151866863351,
10.689753892015617,133.51385551912188,18.253493803019737,21.652409576907232,11.913570436134686,11.82652652783474,11.427794239082266,11.407872629362604,11.389036254729112,10.916539887238384,11.32269350126331,11.091211416837686,
11.042495970759715,369.9828131021333,22.83492671784629,21.708567932037354,11.606570723983593,11.57232353689329,10.947500849164843,10.967812201978015,11.204171098347011,10.712671706521766,10.934300694248781,12.4245577497451,
9.770466644328597,148.39277045924078,25.241530073310518,21.90627313984967,12.422191101810112,11.921558916705772,11.374770904563634,11.753797361534012,12.488363238848152,10.404089818187249,10.50720894094077,10.170146495983328,
10.26660938117978,258.82487128510843,17.728141172545435,22.425424056780134,11.412485711628264,11.128804137525135,10.76735020593874,10.784189994726358,11.006068077475371,10.483435061280362,10.790868068542013,10.587124365576138,
9.716694946354407,222.77310370817455,17.47717106117148,22.694954168309152,11.531187601411245,11.164976286141627,10.843448617754897,10.922160643965654,11.182962561142867,10.801823789743867,11.103056661456694,10.511563460181833,
11.288697860221847,162.75932553410334,17.02443204563733,21.626654331506455,12.288935013940076,11.86799640837111,11.521845241633176,11.671594216020594,11.890689674935972,11.368596617605396,11.396027355757484,14.369942958617097,
10.711691337026918,158.57124452707856,25.416036752480117,22.853795150042917,11.551196497534844,11.184565954272136,10.961466677299526,11.028083710504875,10.980075567410323,10.459614743873075,10.799487831148037,10.48667059136736,
